# outline of illuminated area on igrins slitcam
# generated from scam_geometry.ipynb
# ra/dec coordinates are in arcsec relative to center of slit
# x-pixel 	 y-pixel 	 ra 	 dec 
185.0	785.0	56.5140558884	-86.3732408061
185.0	786.0	56.5909081391	-86.2916406268
185.0	787.0	56.6677603895	-86.2100404474
186.0	787.0	56.5787695366	-86.1298528595
186.0	788.0	56.655621787	-86.0482526802
187.0	788.0	56.5666309341	-85.9680650923
188.0	788.0	56.4776400812	-85.8878775044
188.0	787.0	56.4007878308	-85.9694776837
189.0	787.0	56.3117969779	-85.8892900958
190.0	787.0	56.2228061248	-85.8091025079
190.0	786.0	56.1459538743	-85.8907026873
190.0	785.0	56.0691016239	-85.9723028666
190.0	784.0	55.9922493733	-86.053903046
190.0	783.0	55.9153971229	-86.1355032253
191.0	783.0	55.82640627	-86.0553156374
191.0	782.0	55.7495540193	-86.1369158168
191.0	781.0	55.6727017689	-86.2185159961
191.0	780.0	55.5958495183	-86.3001161755
192.0	780.0	55.5068586654	-86.2199285876
193.0	780.0	55.4178678125	-86.1397409997
193.0	779.0	55.3410155621	-86.2213411791
193.0	778.0	55.2641633114	-86.3029413584
193.0	777.0	55.187311061	-86.3845415378
194.0	777.0	55.0983202081	-86.3043539499
194.0	776.0	55.0214679575	-86.3859541292
195.0	776.0	54.9324771046	-86.3057665413
196.0	776.0	54.8434862517	-86.2255789534
197.0	776.0	54.7544953988	-86.1453913655
197.0	775.0	54.6776431482	-86.2269915449
197.0	774.0	54.6007908977	-86.3085917242
197.0	773.0	54.5239386471	-86.3901919036
197.0	772.0	54.4470863967	-86.4717920829
197.0	771.0	54.3702341463	-86.5533922623
198.0	771.0	54.2812432932	-86.4732046744
198.0	770.0	54.2043910427	-86.5548048537
199.0	770.0	54.1154001898	-86.4746172658
199.0	769.0	54.0385479392	-86.5562174452
199.0	768.0	53.9616956888	-86.6378176246
199.0	767.0	53.8848434384	-86.7194178039
199.0	766.0	53.8079911877	-86.8010179833
200.0	766.0	53.7190003348	-86.7208303954
201.0	766.0	53.6300094819	-86.6406428075
202.0	766.0	53.541018629	-86.5604552196
202.0	765.0	53.4641663784	-86.6420553989
203.0	765.0	53.3751755255	-86.561867811
203.0	764.0	53.2983232751	-86.6434679904
204.0	764.0	53.2093324222	-86.5632804025
205.0	764.0	53.1203415691	-86.4830928146
205.0	763.0	53.0434893186	-86.5646929939
205.0	762.0	52.9666370682	-86.6462931733
205.0	761.0	52.8897848176	-86.7278933526
205.0	760.0	52.8129325672	-86.809493532
205.0	759.0	52.7360803166	-86.8910937113
205.0	758.0	52.6592280661	-86.9726938907
205.0	757.0	52.5823758157	-87.0542940701
206.0	757.0	52.4933849626	-86.9741064822
207.0	757.0	52.4043941097	-86.8939188943
208.0	757.0	52.3154032568	-86.8137313064
209.0	757.0	52.2264124039	-86.7335437185
210.0	757.0	52.137421551	-86.6533561306
210.0	756.0	52.0605693004	-86.7349563099
210.0	755.0	51.9837170499	-86.8165564893
210.0	754.0	51.9068647993	-86.8981566686
210.0	753.0	51.8300125489	-86.979756848
211.0	753.0	51.741021696	-86.8995692601
211.0	752.0	51.6641694454	-86.9811694394
212.0	752.0	51.5751785925	-86.9009818515
213.0	752.0	51.4861877396	-86.8207942636
214.0	752.0	51.3971968867	-86.7406066757
214.0	751.0	51.3203446362	-86.8222068551
214.0	750.0	51.2434923856	-86.9038070344
215.0	750.0	51.1545015327	-86.8236194465
216.0	750.0	51.0655106798	-86.7434318586
216.0	749.0	50.9886584292	-86.825032038
216.0	748.0	50.9118061787	-86.9066322173
217.0	748.0	50.8228153258	-86.8264446294
217.0	747.0	50.7459630752	-86.9080448088
218.0	747.0	50.6569722223	-86.8278572209
218.0	746.0	50.5801199719	-86.9094574003
218.0	745.0	50.5032677213	-86.9910575796
219.0	745.0	50.4142768684	-86.9108699917
219.0	744.0	50.3374246179	-86.9924701711
219.0	743.0	50.2605723675	-87.0740703504
220.0	743.0	50.1715815144	-86.9938827625
220.0	742.0	50.094729264	-87.0754829419
220.0	741.0	50.0178770136	-87.1570831212
220.0	740.0	49.9410247629	-87.2386833006
220.0	739.0	49.8641725125	-87.3202834799
221.0	739.0	49.7751816596	-87.240095892
222.0	739.0	49.6861908065	-87.1599083041
223.0	739.0	49.5971999536	-87.0797207162
223.0	738.0	49.5203477032	-87.1613208956
223.0	737.0	49.4434954526	-87.2429210749
223.0	736.0	49.3666432021	-87.3245212543
224.0	736.0	49.2776523492	-87.2443336664
224.0	735.0	49.2008000986	-87.3259338458
224.0	734.0	49.1239478482	-87.4075340251
225.0	734.0	49.0349569953	-87.3273464372
226.0	734.0	48.9459661424	-87.2471588493
227.0	734.0	48.8569752895	-87.1669712614
227.0	733.0	48.7801230389	-87.2485714408
227.0	732.0	48.7032707884	-87.3301716201
227.0	731.0	48.6264185378	-87.4117717995
228.0	731.0	48.5374276849	-87.3315842116
229.0	731.0	48.448436832	-87.2513966237
229.0	730.0	48.3715845816	-87.332996803
230.0	730.0	48.2825937285	-87.2528092151
231.0	730.0	48.1936028756	-87.1726216272
232.0	730.0	48.1046120227	-87.0924340393
233.0	730.0	48.0156211698	-87.0122464514
233.0	729.0	47.9387689191	-87.0938466308
233.0	728.0	47.8619166687	-87.1754468102
233.0	727.0	47.7850644183	-87.2570469895
234.0	727.0	47.6960735652	-87.1768594016
235.0	727.0	47.6070827123	-87.0966718137
235.0	726.0	47.5302304619	-87.1782719931
235.0	725.0	47.4533782114	-87.2598721724
236.0	725.0	47.3643873583	-87.1796845845
237.0	725.0	47.2753965054	-87.0994969966
238.0	725.0	47.1864056525	-87.0193094087
238.0	724.0	47.1095534021	-87.1009095881
238.0	723.0	47.0327011515	-87.1825097674
238.0	722.0	46.9558489011	-87.2641099468
239.0	722.0	46.8668580481	-87.1839223589
239.0	721.0	46.7900057975	-87.2655225382
239.0	720.0	46.7131535471	-87.3471227176
239.0	719.0	46.6363012965	-87.4287228969
239.0	718.0	46.5594490461	-87.5103230763
239.0	717.0	46.4825967956	-87.5919232556
239.0	716.0	46.405744545	-87.673523435
239.0	715.0	46.3288922946	-87.7551236143
240.0	715.0	46.2399014417	-87.6749360265
240.0	714.0	46.1630491911	-87.7565362058
240.0	713.0	46.0861969406	-87.8381363852
241.0	713.0	45.9972060877	-87.7579487973
241.0	712.0	45.9203538371	-87.8395489766
242.0	712.0	45.8313629842	-87.7593613887
243.0	712.0	45.7423721313	-87.6791738008
244.0	712.0	45.6533812784	-87.5989862129
245.0	712.0	45.5643904255	-87.518798625
245.0	711.0	45.4875381749	-87.6003988044
246.0	711.0	45.398547322	-87.5202112165
246.0	710.0	45.3216950715	-87.6018113958
246.0	709.0	45.2448428209	-87.6834115752
247.0	709.0	45.155851968	-87.6032239873
248.0	709.0	45.0668611151	-87.5230363994
249.0	709.0	44.9778702622	-87.4428488115
250.0	709.0	44.8888794091	-87.3626612236
251.0	709.0	44.7998885562	-87.2824736357
251.0	708.0	44.7230363058	-87.3640738151
251.0	707.0	44.6461840553	-87.4456739944
251.0	706.0	44.5693318047	-87.5272741738
251.0	705.0	44.4924795543	-87.6088743531
252.0	705.0	44.4034887014	-87.5286867652
252.0	704.0	44.3266364508	-87.6102869446
253.0	704.0	44.2376455979	-87.5300993567
253.0	703.0	44.1607933474	-87.611699536
253.0	702.0	44.0839410968	-87.6932997154
253.0	701.0	44.0070888464	-87.7748998947
254.0	701.0	43.9180979935	-87.6947123068
255.0	701.0	43.8291071404	-87.6145247189
255.0	700.0	43.75225489	-87.6961248983
256.0	700.0	43.6632640371	-87.6159373104
256.0	699.0	43.5864117864	-87.6975374897
257.0	699.0	43.4974209335	-87.6173499018
258.0	699.0	43.4084300806	-87.5371623139
259.0	699.0	43.3194392277	-87.4569747261
259.0	698.0	43.2425869773	-87.5385749054
259.0	697.0	43.1657347267	-87.6201750848
259.0	696.0	43.0888824763	-87.7017752641
260.0	696.0	42.9998916234	-87.6215876762
260.0	695.0	42.9230393727	-87.7031878556
260.0	694.0	42.8461871223	-87.7847880349
260.0	693.0	42.7693348717	-87.8663882143
261.0	693.0	42.6803440188	-87.7862006264
261.0	692.0	42.6034917684	-87.8678008057
261.0	691.0	42.5266395177	-87.9494009851
262.0	691.0	42.4376486648	-87.8692133972
262.0	690.0	42.3607964144	-87.9508135765
262.0	689.0	42.2839441638	-88.0324137559
263.0	689.0	42.1949533109	-87.952226168
263.0	688.0	42.1181010605	-88.0338263473
264.0	688.0	42.0291102076	-87.9536387594
265.0	688.0	41.9401193545	-87.8734511715
265.0	687.0	41.863267104	-87.9550513509
266.0	687.0	41.7742762511	-87.874863763
267.0	687.0	41.6852853982	-87.7946761751
267.0	686.0	41.6084331476	-87.8762763545
267.0	685.0	41.5315808972	-87.9578765338
267.0	684.0	41.4547286466	-88.0394767132
267.0	683.0	41.3778763961	-88.1210768925
268.0	683.0	41.2888855432	-88.0408893046
268.0	682.0	41.2120332926	-88.122489484
268.0	681.0	41.1351810422	-88.2040896633
269.0	681.0	41.0461901893	-88.1239020754
270.0	681.0	40.9571993364	-88.0437144875
270.0	680.0	40.8803470857	-88.1253146669
271.0	680.0	40.7913562328	-88.045127079
272.0	680.0	40.7023653799	-87.9649394911
272.0	679.0	40.6255131295	-88.0465396704
273.0	679.0	40.5365222764	-87.9663520826
274.0	679.0	40.4475314235	-87.8861644947
274.0	678.0	40.3706791731	-87.967764674
275.0	678.0	40.2816883202	-87.8875770861
275.0	677.0	40.2048360696	-87.9691772655
276.0	677.0	40.1158452167	-87.8889896776
276.0	676.0	40.0389929662	-87.9705898569
276.0	675.0	39.9621407156	-88.0521900363
276.0	674.0	39.8852884652	-88.1337902156
276.0	673.0	39.8084362146	-88.215390395
277.0	673.0	39.7194453617	-88.1352028071
277.0	672.0	39.6425931112	-88.2168029864
278.0	672.0	39.5536022583	-88.1366153985
278.0	671.0	39.4767500077	-88.2182155779
279.0	671.0	39.3877591548	-88.13802799
280.0	671.0	39.2987683019	-88.0578404021
281.0	671.0	39.209777449	-87.9776528142
281.0	670.0	39.1329251984	-88.0592529935
281.0	669.0	39.0560729479	-88.1408531729
281.0	668.0	38.9792206975	-88.2224533523
282.0	668.0	38.8902298444	-88.1422657644
283.0	668.0	38.8012389915	-88.0620781765
283.0	667.0	38.7243867411	-88.1436783558
283.0	666.0	38.6475344905	-88.2252785352
283.0	665.0	38.57068224	-88.3068787145
284.0	665.0	38.4816913871	-88.2266911266
285.0	665.0	38.3927005342	-88.1465035387
286.0	665.0	38.3037096813	-88.0663159508
286.0	664.0	38.2268574307	-88.1479161302
286.0	663.0	38.1500051803	-88.2295163095
287.0	663.0	38.0610143274	-88.1493287216
288.0	663.0	37.9720234743	-88.0691411337
288.0	662.0	37.8951712239	-88.1507413131
289.0	662.0	37.8061803709	-88.0705537252
289.0	661.0	37.7293281203	-88.1521539045
289.0	660.0	37.6524758699	-88.2337540839
289.0	659.0	37.5756236195	-88.3153542632
290.0	659.0	37.4866327664	-88.2351666753
291.0	659.0	37.3976419135	-88.1549790874
292.0	659.0	37.3086510606	-88.0747914995
292.0	658.0	37.2317988101	-88.1563916789
293.0	658.0	37.1428079572	-88.076204091
293.0	657.0	37.0659557066	-88.1578042704
293.0	656.0	36.9891034562	-88.2394044497
293.0	655.0	36.9122512056	-88.3210046291
293.0	654.0	36.8353989551	-88.4026048084
294.0	654.0	36.7464081022	-88.3224172205
294.0	653.0	36.6695558516	-88.4040173999
295.0	653.0	36.5805649987	-88.323829812
296.0	653.0	36.4915741458	-88.2436422241
297.0	653.0	36.4025832929	-88.1634546362
298.0	653.0	36.31359244	-88.0832670483
299.0	653.0	36.2246015871	-88.0030794604
299.0	652.0	36.1477493365	-88.0846796397
299.0	651.0	36.070897086	-88.1662798191
299.0	650.0	35.9940448354	-88.2478799984
300.0	650.0	35.9050539825	-88.1676924106
300.0	649.0	35.8282017321	-88.2492925899
300.0	648.0	35.7513494815	-88.3308927692
301.0	648.0	35.6623586286	-88.2507051814
302.0	648.0	35.5733677757	-88.1705175935
303.0	648.0	35.4843769228	-88.0903300056
303.0	647.0	35.4075246721	-88.1719301849
304.0	647.0	35.3185338192	-88.091742597
304.0	646.0	35.2416815688	-88.1733427764
304.0	645.0	35.1648293182	-88.2549429557
305.0	645.0	35.0758384653	-88.1747553678
306.0	645.0	34.9868476124	-88.0945677799
306.0	644.0	34.909995362	-88.1761679593
306.0	643.0	34.8331431113	-88.2577681386
306.0	642.0	34.7562908609	-88.339368318
307.0	642.0	34.667300008	-88.2591807301
308.0	642.0	34.5783091551	-88.1789931422
309.0	642.0	34.489318302	-88.0988055543
309.0	641.0	34.4124660516	-88.1804057336
310.0	641.0	34.3234751987	-88.1002181457
310.0	640.0	34.2466229481	-88.1818183251
310.0	639.0	34.1697706976	-88.2634185045
310.0	638.0	34.0929184472	-88.3450186838
310.0	637.0	34.0160661966	-88.4266188632
311.0	637.0	33.9270753437	-88.3464312753
312.0	637.0	33.8380844908	-88.2662436874
313.0	637.0	33.7490936379	-88.1860560995
313.0	636.0	33.6722413872	-88.2676562788
314.0	636.0	33.5832505343	-88.1874686909
314.0	635.0	33.5063982839	-88.2690688703
315.0	635.0	33.417407431	-88.1888812824
315.0	634.0	33.3405551804	-88.2704814617
316.0	634.0	33.2515643275	-88.1902938738
317.0	634.0	33.1625734746	-88.1101062859
317.0	633.0	33.085721224	-88.1917064653
317.0	632.0	33.0088689735	-88.2733066446
317.0	631.0	32.9320167231	-88.354906824
317.0	630.0	32.8551644725	-88.4365070033
318.0	630.0	32.7661736196	-88.3563194154
319.0	630.0	32.6771827667	-88.2761318275
320.0	630.0	32.5881919138	-88.1959442397
320.0	629.0	32.5113396632	-88.277544419
320.0	628.0	32.4344874127	-88.3591445984
320.0	627.0	32.3576351621	-88.4407447777
321.0	627.0	32.2686443092	-88.3605571898
322.0	627.0	32.1796534563	-88.2803696019
322.0	626.0	32.1028012059	-88.3619697813
323.0	626.0	32.013810353	-88.2817821934
324.0	626.0	31.9248194999	-88.2015946055
324.0	625.0	31.8479672494	-88.2831947848
324.0	624.0	31.771114999	-88.3647949642
325.0	624.0	31.6821241459	-88.2846073763
326.0	624.0	31.593133293	-88.2044197884
327.0	624.0	31.5041424401	-88.1242322005
327.0	623.0	31.4272901897	-88.2058323798
327.0	622.0	31.3504379391	-88.2874325592
327.0	621.0	31.2735856886	-88.3690327386
327.0	620.0	31.196733438	-88.4506329179
328.0	620.0	31.1077425851	-88.37044533
329.0	620.0	31.0187517322	-88.2902577421
329.0	619.0	30.9418994818	-88.3718579215
330.0	619.0	30.8529086289	-88.2916703336
331.0	619.0	30.7639177758	-88.2114827457
332.0	619.0	30.6749269229	-88.1312951578
333.0	619.0	30.58593607	-88.0511075699
334.0	619.0	30.4969452171	-87.970919982
334.0	618.0	30.4200929665	-88.0525201613
334.0	617.0	30.343240716	-88.1341203407
334.0	616.0	30.2663884656	-88.21572052
334.0	615.0	30.189536215	-88.2973206994
334.0	614.0	30.1126839645	-88.3789208787
335.0	614.0	30.0236931116	-88.2987332908
335.0	613.0	29.946840861	-88.3803334702
336.0	613.0	29.8578500081	-88.3001458823
337.0	613.0	29.7688591552	-88.2199582944
337.0	612.0	29.6920069046	-88.3015584737
338.0	612.0	29.6030160517	-88.2213708858
339.0	612.0	29.5140251988	-88.1411832979
339.0	611.0	29.4371729484	-88.2227834773
340.0	611.0	29.3481820955	-88.1425958894
340.0	610.0	29.2713298448	-88.2241960688
340.0	609.0	29.1944775944	-88.3057962481
340.0	608.0	29.1176253438	-88.3873964275
341.0	608.0	29.0286344909	-88.3072088396
342.0	608.0	28.939643638	-88.2270212517
343.0	608.0	28.8506527851	-88.1468336638
344.0	608.0	28.7616619322	-88.0666460759
344.0	609.0	28.8385141826	-87.9850458965
345.0	609.0	28.7495233297	-87.9048583086
346.0	609.0	28.6605324768	-87.8246707207
347.0	609.0	28.5715416239	-87.7444831328
348.0	609.0	28.482550771	-87.6642955449
348.0	608.0	28.4056985204	-87.7458957243
349.0	608.0	28.3167076675	-87.6657081364
350.0	608.0	28.2277168146	-87.5855205485
350.0	607.0	28.1508645639	-87.6671207278
350.0	606.0	28.0740123135	-87.7487209072
351.0	606.0	27.9850214606	-87.6685333193
351.0	605.0	27.90816921	-87.7501334986
351.0	604.0	27.8313169596	-87.831733678
352.0	604.0	27.7423261066	-87.7515460901
353.0	604.0	27.6533352537	-87.6713585022
353.0	603.0	27.5764830031	-87.7529586816
353.0	602.0	27.4996307527	-87.8345588609
353.0	601.0	27.4227785021	-87.9161590403
353.0	600.0	27.3459262517	-87.9977592196
353.0	599.0	27.2690740012	-88.079359399
353.0	598.0	27.1922217506	-88.1609595783
354.0	598.0	27.1032308977	-88.0807719904
355.0	598.0	27.0142400448	-88.0005844025
356.0	598.0	26.9252491919	-87.9203968146
357.0	598.0	26.836258339	-87.8402092267
358.0	598.0	26.7472674859	-87.7600216388
359.0	598.0	26.658276633	-87.6798340509
360.0	598.0	26.5692857801	-87.599646463
360.0	597.0	26.4924335297	-87.6812466424
361.0	597.0	26.4034426767	-87.6010590545
361.0	596.0	26.3265904261	-87.6826592339
362.0	596.0	26.2375995732	-87.602471646
362.0	595.0	26.1607473228	-87.6840718253
362.0	594.0	26.0838950722	-87.7656720047
363.0	594.0	25.9949042193	-87.6854844168
363.0	593.0	25.9180519688	-87.7670845961
363.0	592.0	25.8411997182	-87.8486847755
363.0	591.0	25.7643474678	-87.9302849548
363.0	590.0	25.6874952172	-88.0118851342
363.0	589.0	25.6106429668	-88.0934853135
363.0	588.0	25.5337907161	-88.1750854929
364.0	588.0	25.4447998632	-88.094897905
365.0	588.0	25.3558090103	-88.0147103171
366.0	588.0	25.2668181574	-87.9345227292
367.0	588.0	25.1778273045	-87.8543351413
368.0	588.0	25.0888364516	-87.7741475534
369.0	588.0	24.9998455987	-87.6939599655
370.0	588.0	24.9108547456	-87.6137723776
370.0	587.0	24.8340024952	-87.6953725569
370.0	586.0	24.7571502448	-87.7769727363
370.0	585.0	24.6802979941	-87.8585729157
370.0	584.0	24.6034457437	-87.940173095
370.0	583.0	24.5265934931	-88.0217732744
371.0	583.0	24.4376026402	-87.9415856865
372.0	583.0	24.3486117873	-87.8613980986
372.0	582.0	24.2717595369	-87.9429982779
373.0	582.0	24.1827686838	-87.86281069
373.0	581.0	24.1059164333	-87.9444108694
373.0	580.0	24.0290641829	-88.0260110487
373.0	579.0	23.9522119323	-88.1076112281
373.0	578.0	23.8753596819	-88.1892114074
374.0	578.0	23.786368829	-88.1090238195
375.0	578.0	23.6973779759	-88.0288362316
376.0	578.0	23.608387123	-87.9486486437
376.0	577.0	23.5315348725	-88.0302488231
377.0	577.0	23.4425440196	-87.9500612352
378.0	577.0	23.3535531667	-87.8698736473
378.0	576.0	23.2767009161	-87.9514738266
378.0	575.0	23.1998486657	-88.033074006
379.0	575.0	23.1108578128	-87.9528864181
379.0	574.0	23.0340055621	-88.0344865975
380.0	574.0	22.9450147092	-87.9542990096
381.0	574.0	22.8560238563	-87.8741114217
382.0	574.0	22.7670330034	-87.7939238338
383.0	574.0	22.6780421505	-87.7137362459
383.0	573.0	22.6011898999	-87.7953364252
383.0	572.0	22.5243376495	-87.8769366046
383.0	571.0	22.4474853989	-87.9585367839
384.0	571.0	22.358494546	-87.878349196
385.0	571.0	22.2695036931	-87.7981616081
386.0	571.0	22.1805128401	-87.7179740202
387.0	571.0	22.0915219872	-87.6377864323
388.0	571.0	22.0025311343	-87.5575988444
389.0	571.0	21.9135402812	-87.4774112565
389.0	570.0	21.8366880308	-87.5590114359
390.0	570.0	21.7476971779	-87.478823848
390.0	569.0	21.6708449273	-87.5604240273
390.0	568.0	21.5939926769	-87.6420242067
390.0	567.0	21.5171404264	-87.7236243861
390.0	566.0	21.4402881758	-87.8052245654
390.0	565.0	21.3634359254	-87.8868247448
390.0	564.0	21.2865836748	-87.9684249241
391.0	564.0	21.1975928219	-87.8882373362
391.0	563.0	21.1207405714	-87.9698375156
391.0	562.0	21.0438883208	-88.0514376949
391.0	561.0	20.9670360704	-88.1330378743
391.0	560.0	20.8901838198	-88.2146380536
391.0	559.0	20.8133315693	-88.296238233
392.0	559.0	20.7243407164	-88.2160506451
393.0	559.0	20.6353498635	-88.1358630572
394.0	559.0	20.5463590106	-88.0556754693
395.0	559.0	20.4573681575	-87.9754878814
395.0	558.0	20.3805159071	-88.0570880607
395.0	557.0	20.3036636567	-88.1386882401
395.0	556.0	20.2268114061	-88.2202884195
395.0	555.0	20.1499591556	-88.3018885988
395.0	554.0	20.073106905	-88.3834887782
396.0	554.0	19.9841160521	-88.3033011903
397.0	554.0	19.8951251992	-88.2231136024
398.0	554.0	19.8061343463	-88.1429260145
398.0	553.0	19.7292820957	-88.2245261938
399.0	553.0	19.6402912428	-88.1443386059
399.0	552.0	19.5634389923	-88.2259387853
400.0	552.0	19.4744481394	-88.1457511974
401.0	552.0	19.3854572865	-88.0655636095
401.0	551.0	19.3086050359	-88.1471637888
402.0	551.0	19.219614183	-88.0669762009
403.0	551.0	19.1306233301	-87.986788613
404.0	551.0	19.0416324772	-87.9066010251
405.0	551.0	18.9526416243	-87.8264134372
406.0	551.0	18.8636507712	-87.7462258493
406.0	550.0	18.7867985208	-87.8278260287
406.0	549.0	18.7099462704	-87.9094262081
406.0	548.0	18.6330940197	-87.9910263874
406.0	547.0	18.5562417693	-88.0726265668
406.0	546.0	18.4793895187	-88.1542267461
407.0	546.0	18.3903986658	-88.0740391582
407.0	545.0	18.3135464154	-88.1556393376
407.0	544.0	18.2366941647	-88.2372395169
407.0	543.0	18.1598419143	-88.3188396963
408.0	543.0	18.0708510614	-88.2386521084
409.0	543.0	17.9818602085	-88.1584645205
410.0	543.0	17.8928693554	-88.0782769326
411.0	543.0	17.8038785025	-87.9980893447
412.0	543.0	17.7148876496	-87.9179017568
413.0	543.0	17.6258967967	-87.8377141689
413.0	542.0	17.5490445463	-87.9193143482
413.0	541.0	17.4721922956	-88.0009145276
413.0	540.0	17.3953400452	-88.0825147069
413.0	539.0	17.3184877946	-88.1641148863
414.0	539.0	17.2294969417	-88.0839272984
415.0	539.0	17.1405060888	-88.0037397105
415.0	538.0	17.0636538384	-88.0853398899
415.0	537.0	16.9868015877	-88.1669400692
416.0	537.0	16.8978107348	-88.0867524813
417.0	537.0	16.8088198819	-88.0065648934
418.0	537.0	16.719829029	-87.9263773055
418.0	536.0	16.6429767784	-88.0079774849
419.0	536.0	16.5539859255	-87.927789897
420.0	536.0	16.4649950726	-87.8476023091
420.0	535.0	16.3881428222	-87.9292024884
421.0	535.0	16.2991519691	-87.8490149005
421.0	534.0	16.2222997186	-87.9306150799
421.0	533.0	16.1454474682	-88.0122152592
421.0	532.0	16.0685952176	-88.0938154386
422.0	532.0	15.9796043647	-88.0136278507
423.0	532.0	15.8906135118	-87.9334402628
424.0	532.0	15.8016226589	-87.8532526749
424.0	531.0	15.7247704083	-87.9348528542
425.0	531.0	15.6357795554	-87.8546652664
426.0	531.0	15.5467887025	-87.7744776785
427.0	531.0	15.4577978496	-87.6942900906
427.0	530.0	15.3809455989	-87.7758902699
427.0	529.0	15.3040933485	-87.8574904493
427.0	528.0	15.2272410981	-87.9390906286
427.0	527.0	15.1503888475	-88.020690808
427.0	526.0	15.073536597	-88.1022909873
428.0	526.0	14.9845457441	-88.0221033994
428.0	525.0	14.9076934935	-88.1037035788
429.0	525.0	14.8187026406	-88.0235159909
430.0	525.0	14.7297117877	-87.943328403
431.0	525.0	14.6407209348	-87.8631408151
432.0	525.0	14.5517300819	-87.7829532272
433.0	525.0	14.4627392288	-87.7027656393
433.0	524.0	14.3858869784	-87.7843658186
433.0	523.0	14.3090347279	-87.865965998
433.0	522.0	14.2321824773	-87.9475661773
434.0	522.0	14.1431916244	-87.8673785894
434.0	521.0	14.066339374	-87.9489787688
435.0	521.0	13.9773485209	-87.8687911809
435.0	520.0	13.9004962705	-87.9503913603
435.0	519.0	13.82364402	-88.0319915396
435.0	518.0	13.7467917694	-88.113591719
435.0	517.0	13.669939519	-88.1951918983
435.0	516.0	13.5930872684	-88.2767920777
435.0	515.0	13.5162350179	-88.358392257
435.0	514.0	13.4393827673	-88.4399924364
435.0	513.0	13.3625305169	-88.5215926157
436.0	513.0	13.273539664	-88.4414050278
437.0	513.0	13.1845488111	-88.3612174399
438.0	513.0	13.0955579582	-88.281029852
439.0	513.0	13.0065671051	-88.2008422641
439.0	514.0	13.0834193557	-88.1192420848
440.0	514.0	12.9944285028	-88.0390544969
441.0	514.0	12.9054376499	-87.958866909
441.0	513.0	12.8285853993	-88.0404670883
441.0	512.0	12.7517331489	-88.1220672677
441.0	511.0	12.6748808982	-88.2036674471
441.0	510.0	12.5980286478	-88.2852676264
441.0	509.0	12.5211763972	-88.3668678058
442.0	509.0	12.4321855443	-88.2866802179
443.0	509.0	12.3431946914	-88.20649263
444.0	509.0	12.2542038385	-88.1263050421
445.0	509.0	12.1652129856	-88.0461174542
445.0	508.0	12.0883607349	-88.1277176335
446.0	508.0	11.999369882	-88.0475300456
446.0	507.0	11.9225176316	-88.129130225
447.0	507.0	11.8335267787	-88.0489426371
447.0	506.0	11.7566745281	-88.1305428164
447.0	505.0	11.6798222777	-88.2121429958
447.0	504.0	11.602970027	-88.2937431751
447.0	503.0	11.5261177766	-88.3753433545
448.0	503.0	11.4371269237	-88.2951557666
449.0	503.0	11.3481360708	-88.2149681787
450.0	503.0	11.2591452179	-88.1347805908
451.0	503.0	11.1701543648	-88.0545930029
451.0	502.0	11.0933021144	-88.1361931822
452.0	502.0	11.0043112615	-88.0560055944
452.0	501.0	10.9274590109	-88.1376057737
452.0	500.0	10.8506067604	-88.2192059531
453.0	500.0	10.7616159075	-88.1390183652
453.0	499.0	10.6847636569	-88.2206185445
454.0	499.0	10.595772804	-88.1404309566
455.0	499.0	10.5067819511	-88.0602433687
456.0	499.0	10.4177910982	-87.9800557808
457.0	499.0	10.3288002453	-87.8998681929
457.0	498.0	10.2519479947	-87.9814683723
457.0	497.0	10.1750957442	-88.0630685516
458.0	497.0	10.0861048913	-87.9828809637
459.0	497.0	9.99711403843	-87.9026933758
460.0	497.0	9.90812318553	-87.8225057879
460.0	496.0	9.83127093491	-87.9041059673
461.0	496.0	9.742280082	-87.8239183794
461.0	495.0	9.66542783158	-87.9055185587
461.0	494.0	9.58857558096	-87.9871187381
461.0	493.0	9.51172333053	-88.0687189175
461.0	492.0	9.43487107991	-88.1503190968
461.0	491.0	9.35801882948	-88.2319192762
461.0	490.0	9.28116657886	-88.3135194555
462.0	490.0	9.19217572596	-88.2333318676
463.0	490.0	9.10318487305	-88.1531442797
464.0	490.0	9.01419402015	-88.0729566918
465.0	490.0	8.92520316724	-87.9927691039
466.0	490.0	8.83621231434	-87.912581516
467.0	490.0	8.74722146144	-87.8323939281
467.0	491.0	8.82407371186	-87.7507937488
468.0	491.0	8.73508285896	-87.6706061609
469.0	491.0	8.64609200605	-87.590418573
470.0	491.0	8.55710115296	-87.5102309851
470.0	490.0	8.48024890253	-87.5918311644
470.0	489.0	8.4033966521	-87.6734313438
469.0	489.0	8.49238750501	-87.7536189317
469.0	488.0	8.41553525439	-87.835219111
469.0	487.0	8.33868300396	-87.9168192904
469.0	486.0	8.26183075353	-87.9984194697
468.0	486.0	8.35082160644	-88.0786070576
468.0	485.0	8.27396935582	-88.160207237
468.0	484.0	8.19711710539	-88.2418074163
468.0	483.0	8.12026485477	-88.3234075957
468.0	482.0	8.04341260435	-88.4050077751
469.0	482.0	7.95442175144	-88.3248201872
469.0	481.0	7.87756950082	-88.4064203665
470.0	481.0	7.78857864792	-88.3262327786
470.0	480.0	7.71172639749	-88.407832958
470.0	479.0	7.63487414687	-88.4894331373
471.0	479.0	7.54588329397	-88.4092455494
